,area_type,location,total_sqft,bath,price,size,per_sq_foot
3451,1,Sanjay nagar,3300.0,3.0,250.0,5,7575.757575757576
3452,0,Chikkalasandra,1230.0,2.0,48.0,2,3902.439024390244
3453,0,Yelahanka New Town,650.0,1.0,20.0,1,3076.923076923077
3454,0,Benson Town,1480.0,2.0,120.0,2,8108.108108108108
3455,0,Thanisandra,1220.0,2.0,43.92,2,3600.0
3456,0,other,1570.0,3.0,115.0,3,7324.84076433121
3457,1,other,3000.0,3.0,400.0,3,13333.333333333334
3458,0,Mallasandra,1665.0,3.0,86.91,3,5219.81981981982
3459,2,other,1350.0,3.0,380.0,3,28148.14814814815
3460,2,Sarjapur  Road,4000.0,5.0,600.0,4,15000.0
3461,2,Ramamurthy Nagar,1100.0,2.0,68.0,2,6181.818181818182
3462,0,Kathriguppe,1350.0,2.0,87.01,3,6445.185185185185
3463,1,Kasavanhalli,1719.0,3.0,116.0,3,6748.109365910413
3464,0,Budigere,664.0,1.0,35.0,1,5271.084337349397
3465,0,Sonnenahalli,1011.0,2.0,50.53,2,4998.021760633037
3466,1,other,2400.0,6.0,130.0,6,5416.666666666667
3467,0,other,1680.0,3.0,85.0,3,5059.523809523809
3468,0,Yeshwanthpur,717.0,2.0,49.475,2,6900.278940027894
3469,2,Thyagaraja Nagar,700.0,4.0,110.0,4,15714.285714285714
3470,0,Whitefield,1520.0,2.0,150.0,3,9868.421052631578
3471,3,Uttarahalli,1350.0,2.0,53.0,3,3925.925925925926
3472,0,Kothanur,1760.0,3.0,150.0,3,8522.727272727272
3473,0,Pattandur Agrahara,875.0,2.0,33.0,2,3771.4285714285716
3474,0,Hennur,1231.0,2.0,48.0,2,3899.268887083672
3475,0,Somasundara Palya,1174.0,2.0,74.0,2,6303.236797274276
3476,1,Munnekollal,1560.0,3.0,75.0,3,4807.692307692308
3477,0,other,1464.0,2.0,56.0,2,3825.136612021858
3478,2,Kanakpura Road,2200.0,3.0,130.0,3,5909.090909090909
3479,1,Shivaji Nagar,850.0,2.0,55.0,2,6470.588235294118
3480,1,other,1750.0,3.0,180.0,3,10285.714285714286
3481,0,1st Phase JP Nagar,2024.0,3.0,157.0,3,7756.916996047431
3482,2,other,1500.0,1.0,160.0,2,10666.666666666666
3483,2,other,2100.0,6.0,275.0,6,13095.238095238095
3484,0,Kodihalli,2408.0,4.0,260.0,3,10797.34219269103
3485,0,Devanahalli,1080.0,2.0,44.0,2,4074.074074074074
3486,0,Indira Nagar,2070.0,3.0,225.0,3,10869.565217391304
3487,1,Electronic City,1020.0,2.0,29.46,2,2888.235294117647
3488,0,Begur Road,1500.0,2.0,55.0,3,3666.6666666666665
3489,2,Mahalakshmi Layout,1575.0,5.0,158.0,4,10031.746031746032
3490,2,Kodichikkanahalli,3250.0,4.0,180.0,4,5538.461538461538
3491,0,Uttarahalli,1175.0,2.0,47.0,2,4000.0
3492,0,Channasandra,1030.0,2.0,34.5,2,3349.5145631067962
3493,0,Hebbal,1440.0,2.0,115.0,2,7986.111111111111
3494,1,Hoodi,1500.0,2.0,84.0,2,5600.0
3495,2,Thanisandra,1380.0,1.0,62.1,1,4500.0
3496,1,other,1200.0,2.0,50.0,2,4166.666666666667
3497,1,other,705.0,1.0,36.5,1,5177.304964539007
3498,0,Harlur,2240.0,5.0,155.0,3,6919.642857142857
3499,0,Hegde Nagar,1584.01,3.0,103.0,3,6502.484201488627
3500,0,other,1340.0,3.0,77.0,3,5746.268656716418
3501,0,other,1800.0,3.0,70.0,3,3888.8888888888887
3502,0,R.T. Nagar,1200.0,2.0,45.0,2,3750.0
3503,0,Sarjapur  Road,685.0,1.0,40.0,1,5839.41605839416
3504,0,other,925.0,2.0,42.0,2,4540.540540540541
3505,0,other,1230.0,2.0,57.0,2,4634.1463414634145
3506,2,other,1200.0,5.0,185.0,5,15416.666666666666
3507,0,Kodichikkanahalli,1125.0,2.0,52.0,2,4622.222222222223
3508,0,Hebbal,1100.0,2.0,54.0,2,4909.090909090909
3509,2,Jigani,2400.0,3.0,149.0,3,6208.333333333333
3510,0,Electronic City Phase II,1400.0,2.0,41.58,3,2970.0
3511,2,Uttarahalli,1200.0,7.0,225.0,7,18750.0
3512,0,Jakkur,1858.0,3.0,98.3,3,5290.635091496232
3513,2,other,1260.0,1.0,41.0,1,3253.968253968254
3514,1,Ambedkar Nagar,3530.0,4.0,290.0,4,8215.297450424929
3515,0,HSR Layout,1185.0,2.0,60.0,2,5063.291139240507
3516,2,other,1200.0,2.0,216.0,2,18000.0
3517,0,Hennur,1255.0,2.0,58.0,2,4621.5139442231075
3518,0,Rajaji Nagar,3436.0,6.0,475.0,4,13824.214202561117
3519,1,Kudlu Gate,1335.0,3.0,89.0,3,6666.666666666667
3520,0,Dodda Nekkundi,1999.0,3.0,132.0,3,6603.301650825412
3521,2,other,1200.0,2.0,125.0,2,10416.666666666666
3522,0,Kundalahalli,1397.0,3.0,110.0,3,7874.0157480314965
3523,2,Jigani,1200.0,10.0,105.0,10,8750.0
3524,0,Cooke Town,3950.0,4.0,450.0,4,11392.405063291139
3525,2,Yelahanka New Town,1200.0,2.0,130.0,2,10833.333333333334
3526,2,Chikka Tirupathi,1616.0,3.0,95.0,3,5878.712871287129
3527,2,Banashankari Stage III,1200.0,7.0,350.0,8,29166.666666666668
3528,1,other,1270.0,2.0,175.0,4,13779.527559055117
3529,0,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2,3381.578947368421
3530,0,Kanakpura Road,525.0,1.0,30.0,1,5714.285714285715
3531,2,Varthur,1200.0,2.0,98.0,3,8166.666666666667
3532,1,other,700.0,1.0,162.0,1,23142.85714285714
3533,0,Balagere,1205.47,2.0,81.0,2,6719.370867794304
3534,2,other,1200.0,3.0,130.0,3,10833.333333333334
3535,0,Electronic City,1700.0,3.0,75.0,3,4411.764705882353
3536,2,Thanisandra,750.0,4.0,62.0,5,8266.666666666666
3537,0,Kanakpura Road,1090.0,2.0,54.54,2,5003.6697247706425
3538,0,Yeshwanthpur,3600.0,5.0,220.0,4,6111.111111111111
3539,1,Kundalahalli,2400.0,1.0,650.0,1,27083.333333333332
3540,0,Thanisandra,923.0,1.0,60.84,1,6591.549295774648
3541,0,other,3595.0,6.0,360.0,4,10013.908205841446
3542,0,Green Glen Layout,1050.0,2.0,48.0,2,4571.428571428572
3543,0,Whitefield,1495.0,2.0,79.5,2,5317.725752508361
3544,0,Hennur Road,1664.0,2.0,93.865,3,5640.9254807692305
3545,1,Narayanapura,1485.0,3.0,85.0,3,5723.905723905724
3546,0,Dommasandra,1033.0,2.0,31.5,3,3049.3707647628266
3547,0,Electronic City,1400.0,2.0,48.0,3,3428.5714285714284
3548,1,Indira Nagar,500.0,1.0,70.0,1,14000.0
3549,0,Sarjapur  Road,944.0,2.0,35.0,2,3707.6271186440677
3550,1,Whitefield,3250.0,5.0,290.0,5,8923.076923076924
3551,0,Whitefield,1216.0,2.0,66.48,2,5467.105263157895
3552,0,other,1100.0,2.0,39.5,2,3590.909090909091
3553,0,Thanisandra,1743.0,3.0,93.25,3,5349.971313826735
3554,0,Yelahanka,1274.0,2.0,48.42,2,3800.6279434850862
3555,0,other,2500.0,3.0,425.0,3,17000.0
3556,0,Mysore Road,1512.0,2.0,110.0,3,7275.132275132275
3557,0,other,3100.0,5.0,385.0,4,12419.354838709678
3558,0,Cox Town,1650.0,3.0,100.0,3,6060.606060606061
3559,1,Doddathoguru,1875.0,3.0,55.0,3,2933.3333333333335
3560,1,Whitefield,1350.0,3.0,54.0,3,4000.0
3561,0,other,1219.0,2.0,40.0,2,3281.3781788351107
3562,2,other,1200.0,4.0,150.0,4,12500.0
3563,2,Sarjapura - Attibele Road,2400.0,3.0,85.0,3,3541.6666666666665
3564,0,Hormavu,1141.0,2.0,44.4,2,3891.3234005258546
3565,0,Anandapura,1151.0,2.0,43.1,2,3744.5699391833186
3566,2,Bommenahalli,832.0,3.0,77.0,3,9254.807692307691
3567,0,Sarjapur  Road,915.0,2.0,38.0,2,4153.005464480874
3568,2,other,3259.0,3.0,270.0,3,8284.749923289353
3569,0,Bannerghatta Road,1115.0,2.0,65.12,2,5840.358744394619
3570,0,Thigalarapalya,2072.0,4.0,139.0,3,6708.494208494209
3571,0,Kaggadasapura,1200.0,2.0,53.0,2,4416.666666666667
3572,0,Singasandra,1300.0,2.0,65.0,2,5000.0
3573,0,Bellandur,1457.0,2.0,85.0,2,5833.905284831846
3574,0,Kannamangala,1262.0,2.0,55.0,2,4358.161648177496
3575,2,BEML Layout,1196.0,3.0,150.0,4,12541.80602006689
3576,0,Ananth Nagar,900.0,2.0,22.5,2,2500.0
3577,1,Attibele,420.0,1.0,17.0,1,4047.6190476190477
3578,0,Kanakapura,1160.0,2.0,46.39,2,3999.137931034483
3579,0,Kasavanhalli,1115.0,2.0,50.0,2,4484.304932735426
3580,1,JP Nagar,1315.0,2.0,85.4,3,6494.296577946768
3581,1,Babusapalaya,1500.0,2.0,57.0,2,3800.0
3582,0,HSR Layout,1127.0,2.0,68.0,2,6033.717834960071
3583,0,Kundalahalli,1397.0,3.0,104.0,3,7444.523979957051
3584,1,Whitefield,1173.0,2.0,60.0,2,5115.089514066496
3585,0,Sompura,1090.0,2.0,28.0,2,2568.8073394495414
3586,0,Sarjapur  Road,2720.0,5.0,210.0,3,7720.588235294118
3587,0,Jakkur,1230.0,2.0,76.0,2,6178.861788617886
3588,0,other,3200.0,3.0,190.0,4,5937.5
3589,0,Sarjapur  Road,858.0,2.0,31.57,2,3679.4871794871797
3590,0,Talaghattapura,1868.0,3.0,121.0,3,6477.516059957174
3591,0,Uttarahalli,1689.28,3.0,91.2,3,5398.74976321273
3592,1,Vishwapriya Layout,600.0,3.0,73.0,4,12166.666666666666
3593,0,Banashankari,1425.0,3.0,49.88,3,3500.3508771929824
3594,2,Subramanyapura,1200.0,6.0,170.0,6,14166.666666666666
3595,2,Tindlu,1350.0,2.0,100.0,2,7407.407407407408
3596,1,Channasandra,4200.0,6.0,180.0,6,4285.714285714285
3597,0,Uttarahalli,1310.0,2.0,85.0,3,6488.5496183206105
3598,0,Haralur Road,3185.0,2.0,175.0,4,5494.505494505494
3599,0,other,970.0,2.0,40.0,2,4123.711340206186
3600,0,Kundalahalli,1397.0,3.0,108.0,3,7730.851825340014
3601,0,Sarjapur,1157.0,2.0,40.0,2,3457.216940363008
3602,0,Kasavanhalli,1125.0,2.0,61.2,2,5440.0
3603,0,Sonnenahalli,1157.0,2.0,42.0,2,3630.077787381158
3604,0,Sarjapur  Road,1241.0,2.0,82.0,2,6607.57453666398
3605,0,Binny Pete,660.0,1.0,62.0,1,9393.939393939394
3606,1,Marathahalli,4000.0,4.0,220.0,4,5500.0
3607,0,Rajiv Nagar,2340.0,4.0,148.0,4,6324.786324786325
3608,1,other,596.0,1.0,42.0,1,7046.979865771812
3609,0,other,10000.0,16.0,550.0,16,5500.0
3610,2,other,1200.0,4.0,110.0,4,9166.666666666666
3611,0,other,1910.0,3.0,190.0,3,9947.643979057591
3612,0,Brookefield,1139.0,2.0,80.0,2,7023.705004389815
3613,0,Thigalarapalya,3122.0,5.0,225.0,4,7206.91864189622
3614,0,Sarjapura - Attibele Road,1033.0,2.0,28.41,2,2750.242013552759
3615,0,Yeshwanthpur,1168.0,2.0,64.08,2,5486.301369863014
3616,0,Chandapura,877.0,2.0,42.0,2,4789.053591790193
3617,1,Electronics City Phase 1,1340.0,2.0,75.0,2,5597.014925373134
3618,1,other,1405.0,2.0,70.0,3,4982.20640569395
3619,0,other,1800.0,3.0,65.0,3,3611.1111111111113
3620,1,other,1750.0,3.0,149.0,3,8514.285714285714
3621,0,other,1360.0,2.0,65.0,3,4779.411764705882
3622,2,Malleshwaram,675.0,2.0,148.0,3,21925.925925925927
3623,0,other,985.0,2.0,63.0,2,6395.9390862944165
3624,0,other,1300.0,2.0,129.0,2,9923.076923076924
3625,0,7th Phase JP Nagar,1850.0,3.0,150.0,3,8108.108108108108
3626,0,other,1490.0,2.0,88.0,3,5906.040268456376
3627,0,other,620.0,1.0,25.0,2,4032.2580645161293
3628,0,Hormavu,1130.0,2.0,42.3,2,3743.362831858407
3629,0,Yelachenahalli,1080.0,2.0,55.0,2,5092.592592592592
3630,1,Singasandra,3126.0,4.0,120.0,4,3838.7715930902114
3631,0,Begur Road,1410.0,2.0,52.17,3,3700.0
3632,0,Bommanahalli,1375.0,3.0,59.0,3,4290.909090909091
3633,0,Hennur Road,1290.0,2.0,94.5,3,7325.581395348837
3634,0,Hosa Road,1318.0,2.0,85.28,3,6470.40971168437
3635,0,Electronic City,1128.0,2.0,68.0,2,6028.368794326241
3636,2,other,4428.0,4.0,255.0,4,5758.807588075881
3637,0,Kanakpura Road,1051.0,2.0,56.74,2,5398.667935299714
3638,2,Kengeri,3500.0,5.0,275.0,3,7857.142857142857
3639,2,Kannamangala,2400.0,4.0,130.0,4,5416.666666666667
3640,0,Yelahanka,1327.0,2.0,85.0,2,6405.42577241899
3641,0,Thigalarapalya,2912.0,6.0,210.0,4,7211.538461538462
3642,0,other,1301.0,2.0,55.0,2,4227.517294388932
3643,0,other,650.0,1.0,30.0,1,4615.384615384615
3644,2,Varthur,1200.0,3.0,67.75,3,5645.833333333333
3645,0,other,1500.0,2.0,89.99,3,5999.333333333333
3646,2,other,2700.0,6.0,675.0,4,25000.0
3647,2,other,1350.0,4.0,145.0,4,10740.74074074074
3648,1,Electronic City Phase II,1000.0,2.0,28.88,2,2888.0
3649,0,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
3650,0,Jakkur,1819.18,3.0,160.0,3,8795.17145087347
3651,1,Nagarbhavi,900.0,1.0,175.0,1,19444.444444444445
3652,0,Hebbal,1355.0,3.0,83.87,3,6189.667896678967
3653,0,Sarakki Nagar,2145.0,4.0,270.0,3,12587.412587412588
3654,0,Malleshwaram,2475.0,4.0,300.0,3,12121.212121212122
3655,0,Kaggadasapura,1118.0,2.0,30.0,2,2683.3631484794278
3656,0,other,910.0,1.0,42.0,1,4615.384615384615
3657,0,other,1250.0,3.0,39.0,3,3120.0
3658,0,Hosakerehalli,1304.0,2.0,100.0,2,7668.711656441717
3659,0,Begur Road,1615.0,3.0,58.0,3,3591.331269349845
3660,0,Sarjapur  Road,1400.0,2.0,68.0,2,4857.142857142857
3661,0,CV Raman Nagar,1070.0,2.0,47.5,2,4439.252336448598
3662,0,Hebbal,3500.0,3.0,395.0,3,11285.714285714286
3663,0,Hoodi,1132.0,2.0,89.37,2,7894.876325088339
3664,0,other,2000.0,3.0,85.0,3,4250.0
3665,2,Hebbal,2400.0,5.0,550.0,7,22916.666666666668
3666,0,Sector 2 HSR Layout,794.0,1.0,65.0,1,8186.39798488665
3667,0,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2,3999.0825688073396
3668,0,Gottigere,1500.0,3.0,70.0,3,4666.666666666667
3669,0,1st Phase JP Nagar,2059.0,3.0,225.0,3,10927.634774162214
3670,0,Kanakpura Road,525.0,1.0,30.0,1,5714.285714285715
3671,0,Bhoganhalli,1447.0,2.0,75.97,2,5250.172771250864
3672,0,Whitefield,1269.0,2.0,75.0,2,5910.16548463357
3673,2,other,4800.0,4.0,700.0,4,14583.333333333334
3674,0,Kanakpura Road,1070.0,2.0,37.45,2,3500.0000000000005
3675,0,Talaghattapura,1150.0,2.0,28.0,2,2434.782608695652
3676,0,Marathahalli,1208.0,2.0,70.0,2,5794.701986754967
3677,0,Ramamurthy Nagar,1185.0,2.0,45.5,2,3839.662447257384
3678,2,Laggere,1200.0,3.0,130.0,3,10833.333333333334
3679,0,Anekal,888.0,2.0,34.0,2,3828.828828828829
3680,0,Chandapura,1015.0,2.0,25.88,2,2549.753694581281
3681,1,other,532.0,1.0,22.49,1,4227.443609022556
3682,0,other,1060.0,3.0,62.0,3,5849.056603773585
3683,1,Electronic City,700.0,1.0,35.0,1,5000.0
3684,0,other,902.0,2.0,42.0,2,4656.319290465632
3685,2,other,600.0,3.0,95.0,6,15833.333333333334
3686,0,Uttarahalli,1175.0,2.0,47.0,2,4000.0
3687,0,Binny Pete,1365.0,2.0,122.0,2,8937.728937728938
3688,0,Doddathoguru,984.0,2.0,51.0,2,5182.926829268293
3689,2,Hebbal,2700.0,2.0,100.0,4,3703.703703703704
3690,0,Jalahalli East,1475.0,3.0,96.0,3,6508.474576271186
3691,0,Haralur Road,1300.0,2.0,79.0,2,6076.923076923077
3692,2,5th Block Hbr Layout,1200.0,6.0,220.0,5,18333.333333333332
3693,1,Babusapalaya,1453.0,2.0,43.59,3,3000.0
3694,0,other,1550.0,2.0,160.0,2,10322.58064516129
3695,1,Akshaya Nagar,1666.0,3.0,95.0,3,5702.280912364946
3696,2,Akshaya Nagar,1410.0,4.0,160.0,4,11347.517730496455
3697,2,Yelahanka,4025.0,5.0,800.0,4,19875.77639751553
3698,0,Murugeshpalya,1845.0,3.0,91.0,3,4932.249322493225
3699,0,Sarjapura - Attibele Road,1676.0,3.0,52.0,3,3102.6252983293557
3700,0,Uttarahalli,1137.0,2.0,63.0,2,5540.8970976253295
3701,0,Electronic City,1360.0,2.0,70.5,3,5183.823529411765
3702,0,other,1374.0,2.0,70.0,3,5094.614264919942
3703,1,Judicial Layout,1700.0,3.0,155.0,3,9117.64705882353
3704,2,Whitefield,3227.0,5.0,250.0,5,7747.133560582584
3705,0,other,2145.0,4.0,125.0,4,5827.505827505827
3706,2,Koramangala,2400.0,6.0,600.0,4,25000.0
3707,0,Kasavanhalli,2170.0,3.0,151.0,3,6958.52534562212
3708,1,other,1080.0,2.0,55.0,2,5092.592592592592
3709,1,Electronic City Phase II,1790.0,3.0,100.0,3,5586.592178770949
3710,0,Doddathoguru,550.0,1.0,17.0,1,3090.909090909091
3711,0,Poorna Pragna Layout,1270.0,2.0,50.79,3,3999.212598425197
3712,1,Somasundara Palya,1033.0,2.0,48.0,2,4646.660212971927
3713,1,other,1000.0,2.0,80.0,2,8000.0
3714,0,Binny Pete,2940.0,6.0,280.0,4,9523.809523809523
3715,0,other,1240.0,2.0,52.6,2,4241.935483870968
3716,2,Kasturi Nagar,1650.0,5.0,450.0,5,27272.727272727272
3717,0,Kambipura,883.0,2.0,39.0,2,4416.761041902605
3718,1,other,1500.0,2.0,97.0,3,6466.666666666667
3719,0,Marathahalli,1730.0,3.0,139.0,3,8034.682080924856
3720,0,Kasavanhalli,1915.0,3.0,80.0,3,4177.545691906005
3721,0,Whitefield,1545.0,3.0,79.0,3,5113.26860841424
3722,0,other,1865.0,4.0,140.0,3,7506.702412868633
3723,0,Hebbal Kempapura,1150.0,2.0,40.0,2,3478.2608695652175
3724,0,other,1200.0,2.0,49.0,2,4083.3333333333335
3725,1,Kengeri,963.0,2.0,40.0,2,4153.686396677051
3726,2,Marsur,1200.0,3.0,120.0,3,10000.0
3727,0,Basavangudi,2600.0,4.0,260.0,4,10000.0
3728,1,Kaikondrahalli,1700.0,4.0,108.0,4,6352.941176470588
3729,0,Lingadheeranahalli,1682.0,3.0,120.0,3,7134.36385255648
3730,1,Yelahanka,1371.0,2.0,65.0,3,4741.064916119621
3731,0,Hennur Road,901.0,2.0,49.5,2,5493.895671476138
3732,2,Vishwapriya Layout,600.0,7.0,73.0,7,12166.666666666666
3733,0,Ambalipura,1730.0,3.0,120.0,3,6936.416184971098
3734,2,Konanakunte,1200.0,4.0,125.0,4,10416.666666666666
3735,0,EPIP Zone,1500.0,3.0,102.0,3,6800.0
3736,0,Sarjapur  Road,3785.0,6.0,280.0,4,7397.622192866578
3737,1,other,3500.0,4.0,245.0,4,7000.0
3738,3,other,1203.0,2.0,59.86,2,4975.893599334996
3739,0,Horamavu Banaswadi,1357.0,2.0,54.0,2,3979.3662490788506
3740,0,other,1600.0,3.0,76.0,3,4750.0
3741,1,Yelahanka New Town,350.0,1.0,13.5,1,3857.1428571428573
3742,0,Varthur,1665.0,3.0,53.0,3,3183.1831831831832
3743,2,Ramamurthy Nagar,1400.0,3.0,200.0,3,14285.714285714286
3744,0,Sarjapur  Road,835.0,1.0,46.95,1,5622.754491017964
3745,2,other,815.0,3.0,160.0,2,19631.9018404908
3746,0,Haralur Road,1444.0,2.0,80.0,3,5540.16620498615
3747,0,Kanakapura,1277.0,2.0,55.0,2,4306.969459671104
3748,0,Lingadheeranahalli,1521.0,3.0,94.71,3,6226.824457593689
3749,0,other,1134.0,2.0,40.0,2,3527.336860670194
3750,0,Vasanthapura,995.0,2.0,34.82,2,3499.497487437186
3751,0,Old Madras Road,2760.0,5.0,157.0,3,5688.405797101449
3752,1,Marathahalli,1325.0,1.0,92.0,2,6943.396226415094
3753,1,Kothanur,4000.0,6.0,150.0,6,3750.0
3754,1,Marathahalli,1525.0,3.0,90.0,3,5901.639344262295
3755,0,other,1320.0,2.0,73.0,3,5530.30303030303
3756,0,Electronics City Phase 1,650.0,1.0,23.0,1,3538.4615384615386
3757,1,Old Airport Road,1858.0,2.0,167.0,3,8988.15931108719
3758,0,Electronic City,1150.0,2.0,38.0,2,3304.3478260869565
3759,0,Electronic City Phase II,769.0,2.0,40.0,2,5201.560468140442
3760,0,Electronic City,1571.0,3.0,105.0,3,6683.64099299809
3761,0,Hennur Road,1445.0,3.0,86.56,3,5990.311418685121
3762,0,Hosur Road,1590.0,2.0,135.0,3,8490.566037735849
3763,0,Bommasandra,902.0,2.0,49.0,2,5432.372505543237
3764,2,Sarjapur,2238.0,3.0,140.0,3,6255.585344057194
3765,1,Electronic City,1090.0,2.0,31.49,2,2888.9908256880735
3766,1,Yelahanka,1712.0,3.0,82.0,3,4789.719626168225
3767,1,Haralur Road,1088.0,2.0,68.0,2,6250.0
3768,0,Somasundara Palya,1575.0,3.0,63.1,3,4006.3492063492063
3769,2,other,2150.0,6.0,205.0,6,9534.883720930233
3770,0,Kundalahalli,1920.0,3.0,150.0,3,7812.5
3771,2,Margondanahalli,1000.0,2.0,57.0,2,5700.0
3772,0,other,1100.0,2.0,56.1,2,5100.0
3773,0,Electronic City,1089.0,2.0,45.0,2,4132.231404958678
3774,1,Horamavu Agara,1106.0,2.0,43.09,2,3896.021699819168
3775,0,Kengeri,927.0,2.0,37.0,2,3991.3700107874865
3776,0,Kanakpura Road,1339.0,2.0,58.0,2,4331.59073935773
3777,1,Thanisandra,923.0,1.0,45.69,1,4950.162513542795
3778,2,Sarjapur  Road,2900.0,3.0,285.0,3,9827.586206896553
3779,0,Lakshminarayana Pura,1175.0,2.0,75.0,2,6382.978723404255
3780,1,Thubarahalli,975.0,2.0,55.0,2,5641.025641025641
3781,0,Hebbal,2400.0,4.0,180.0,3,7500.0
3782,0,Subramanyapura,1330.0,3.0,72.0,3,5413.533834586467
3783,0,Thanisandra,1183.0,2.0,59.74,2,5049.873203719358
3784,0,Harlur,1758.0,3.0,133.0,3,7565.415244596132
3785,2,Nagarbhavi,1200.0,3.0,265.0,3,22083.333333333332
3786,0,Hebbal,1255.0,2.0,77.68,3,6189.641434262949
3787,2,other,600.0,4.0,110.0,3,18333.333333333332
3788,1,Pai Layout,1100.0,2.0,50.0,2,4545.454545454545
3789,0,Ramamurthy Nagar,1170.0,2.0,46.8,2,4000.0
3790,1,other,2400.0,5.0,120.0,5,5000.0
3791,0,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3,3383.6601307189544
3792,1,Hebbal,1420.0,2.0,107.0,2,7535.211267605634
3793,2,other,1200.0,4.0,300.0,4,25000.0
3794,2,7th Phase JP Nagar,1045.0,6.0,160.0,6,15311.004784688996
3795,0,Kanakpura Road,1591.0,3.0,115.0,3,7228.158390949088
3796,0,7th Phase JP Nagar,1680.0,3.0,120.0,3,7142.857142857143
3797,2,other,675.0,3.0,52.0,2,7703.7037037037035
3798,0,Hoodi,1055.0,2.0,57.63,2,5462.559241706161
3799,0,Iblur Village,1918.0,3.0,129.0,3,6725.7559958289885
3800,0,Sarjapur  Road,1280.0,2.0,76.0,2,5937.5
3801,0,Nagarbhavi,1560.0,3.0,66.0,3,4230.7692307692305
3802,0,Sarjapur  Road,1145.0,2.0,49.5,2,4323.144104803493
3803,0,Talaghattapura,2106.0,3.0,126.0,3,5982.9059829059825
3804,0,other,1801.0,3.0,139.0,3,7717.9344808439755
3805,2,Seegehalli,1200.0,5.0,120.0,5,10000.0
3806,0,Rajaji Nagar,1718.0,3.0,288.0,2,16763.678696158324
3807,0,Whitefield,1306.0,3.0,54.65,3,4184.532924961715
3808,0,Hebbal,1320.0,2.0,92.0,2,6969.69696969697
3809,1,other,1350.0,2.0,65.0,3,4814.814814814815
3810,1,other,2990.0,4.0,324.0,4,10836.120401337792
3811,1,Kalyan nagar,3800.0,5.0,300.0,4,7894.736842105263
3812,0,Bannerghatta Road,1344.0,2.0,42.0,3,3125.0
3813,0,Bannerghatta Road,1893.0,3.0,100.0,3,5282.620179609086
3814,0,Chandapura,1107.0,2.0,43.0,3,3884.3721770551037
3815,2,R.T. Nagar,1200.0,10.0,180.0,9,15000.0
3816,0,Lakshminarayana Pura,1190.0,2.0,75.0,2,6302.5210084033615
3817,1,Whitefield,1000.0,2.0,35.0,2,3500.0
3818,2,other,2400.0,2.0,160.0,2,6666.666666666667
3819,0,Kumaraswami Layout,1000.0,2.0,48.5,2,4850.0
3820,0,Jalahalli,2113.0,3.0,155.0,3,7335.541883577851
3821,1,KR Puram,1100.0,2.0,46.0,2,4181.818181818182
3822,2,Sector 2 HSR Layout,1200.0,4.0,160.0,5,13333.333333333334
3823,0,Harlur,1884.0,4.0,120.0,4,6369.426751592357
3824,0,Electronic City,1110.0,2.0,40.0,2,3603.6036036036035
3825,0,Kudlu,1027.0,2.0,43.0,2,4186.952288218111
3826,0,other,1250.0,3.0,40.0,3,3200.0
3827,1,Sarjapur  Road,1470.0,3.0,62.0,3,4217.687074829932
3828,1,other,1150.0,2.0,75.0,2,6521.739130434783
3829,2,other,1200.0,3.0,165.0,3,13750.0
3830,0,Kudlu Gate,703.0,1.0,52.0,1,7396.870554765292
3831,0,other,1400.0,2.0,62.0,3,4428.571428571428
3832,0,Bellandur,1195.0,2.0,51.0,2,4267.782426778243
3833,0,Narayanapura,1302.0,2.0,69.1,2,5307.219662058371
3834,0,Begur Road,1583.0,3.0,74.4,3,4699.936828806065
3835,0,other,1488.0,2.0,60.0,3,4032.2580645161293
3836,2,other,600.0,5.0,85.0,4,14166.666666666666
3837,0,Kammasandra,1385.0,2.0,34.63,3,2500.361010830325
3838,0,Whitefield,3262.0,4.0,260.0,4,7970.570202329859
3839,1,Electronic City,1600.0,3.0,104.0,3,6500.0
3840,0,Old Airport Road,1150.0,2.0,90.0,2,7826.086956521739
3841,2,other,4500.0,9.0,166.0,9,3688.8888888888887
3842,0,Sarjapur  Road,1263.0,2.0,78.0,2,6175.771971496437
3843,2,KR Puram,1200.0,8.0,110.0,7,9166.666666666666
3844,0,Kanakpura Road,1299.0,2.0,85.0,2,6543.4949961508855
3845,0,Banashankari,1330.0,2.0,78.0,2,5864.661654135339
3846,0,Devanahalli,1282.0,2.0,52.43,3,4089.703588143526
3847,1,other,1853.0,3.0,82.0,3,4425.256341068538
3848,0,other,861.0,2.0,35.0,2,4065.040650406504
3849,1,Bannerghatta Road,1600.0,3.0,95.0,3,5937.5
3850,1,other,1256.0,2.0,62.8,2,5000.0
3851,0,other,1390.0,2.0,80.0,3,5755.395683453237
3852,0,other,1550.0,2.0,90.0,3,5806.451612903225
3853,2,other,1200.0,6.0,150.0,11,12500.0
3854,1,Hebbal,919.0,2.0,49.0,2,5331.882480957563
3855,2,Margondanahalli,1625.0,3.0,80.0,3,4923.076923076923
3856,0,Gunjur,1195.0,2.0,44.0,2,3682.0083682008367
3857,0,Domlur,2400.0,4.0,600.0,6,25000.0
3858,0,Yelenahalli,1159.0,2.0,60.0,2,5176.8766177739435
